fecha,year,mes,dia,nombre_mes,nombre_dia,unidades,empleo,desempleo,dolar,minimo_mensual,inflacion,chevrolet,mazda,nissan,renault
2013-04-21,2013,04,21,Abril,Domingo,1,57.00,10.17,1835.57,589500.00,2.02,78,50,62,58
2013-04-22,2013,04,22,Abril,Lunes,778,57.00,10.17,1835.57,589500.00,2.02,78,50,62,58
2013-04-23,2013,04,23,Abril,Martes,1090,57.00,10.17,1841.14,589500.00,2.02,78,50,62,58
2013-04-24,2013,04,24,Abril,Miércoles,1161,57.00,10.17,1838.03,589500.00,2.02,78,50,62,58
2013-04-25,2013,04,25,Abril,Jueves,1392,57.00,10.17,1836.79,589500.00,2.02,78,50,62,58
2013-04-26,2013,04,26,Abril,Viernes,1433,57.00,10.17,1830.84,589500.00,2.02,78,50,62,58
2013-04-27,2013,04,27,Abril,Sábado,411,57.00,10.17,1833.70,589500.00,2.02,78,50,62,58
2013-04-28,2013,04,28,Abril,Domingo,0,57.00,10.17,1833.70,589500.00,2.02,78,50,62,58
2013-04-29,2013,04,29,Abril,Lunes,1015,57.00,10.17,1833.70,589500.00,2.02,78,50,62,58
2013-04-30,2013,04,30,Abril,Martes,1570,57.00,10.17,1828.79,589500.00,2.02,78,50,62,58
2013-05-01,2013,05,1,Mayo,Miércoles,19,58.73,9.42,1825.83,589500.00,2.00,71,49,57,56
2013-05-02,2013,05,2,Mayo,Jueves,963,58.73,9.42,1825.83,589500.00,2.00,71,49,57,56
2013-05-03,2013,05,3,Mayo,Viernes,1202,58.73,9.42,1836.34,589500.00,2.00,71,49,57,56
2013-05-04,2013,05,4,Mayo,Sábado,355,58.73,9.42,1835.88,589500.00,2.00,71,49,57,56
2013-05-05,2013,05,5,Mayo,Domingo,5,58.73,9.42,1835.88,589500.00,2.00,71,49,57,56
2013-05-06,2013,05,6,Mayo,Lunes,343,58.73,9.42,1835.88,589500.00,2.00,71,49,57,56
2013-05-07,2013,05,7,Mayo,Martes,657,58.73,9.42,1831.42,589500.00,2.00,71,49,57,56
2013-05-08,2013,05,8,Mayo,Miércoles,1241,58.73,9.42,1827.13,589500.00,2.00,71,49,57,56
2013-05-09,2013,05,9,Mayo,Jueves,1428,58.73,9.42,1830.70,589500.00,2.00,71,49,57,56
2013-05-10,2013,05,10,Mayo,Viernes,1626,58.73,9.42,1833.07,589500.00,2.00,71,49,57,56
2013-05-11,2013,05,11,Mayo,Sábado,271,58.73,9.42,1834.83,589500.00,2.00,71,49,57,56
2013-05-12,2013,05,12,Mayo,Domingo,1,58.73,9.42,1834.83,589500.00,2.00,71,49,57,56
2013-05-13,2013,05,13,Mayo,Lunes,0,58.73,9.42,1834.83,589500.00,2.00,71,49,57,56
2013-05-14,2013,05,14,Mayo,Martes,914,58.73,9.42,1834.83,589500.00,2.00,71,49,57,56
2013-05-15,2013,05,15,Mayo,Miércoles,1155,58.73,9.42,1838.63,589500.00,2.00,71,49,57,56
2013-05-16,2013,05,16,Mayo,Jueves,1164,58.73,9.42,1843.75,589500.00,2.00,71,49,57,56
2013-05-17,2013,05,17,Mayo,Viernes,1245,58.73,9.42,1838.82,589500.00,2.00,71,49,57,56
2013-05-18,2013,05,18,Mayo,Sábado,336,58.73,9.42,1841.35,589500.00,2.00,71,49,57,56
2013-05-19,2013,05,19,Mayo,Domingo,0,58.73,9.42,1841.35,589500.00,2.00,71,49,57,56
2013-05-20,2013,05,20,Mayo,Lunes,765,58.73,9.42,1841.35,589500.00,2.00,71,49,57,56
2013-05-21,2013,05,21,Mayo,Martes,1087,58.73,9.42,1842.59,589500.00,2.00,71,49,57,56
2013-05-22,2013,05,22,Mayo,Miércoles,1010,58.73,9.42,1846.76,589500.00,2.00,71,49,57,56
2013-05-23,2013,05,23,Mayo,Jueves,1251,58.73,9.42,1850.55,589500.00,2.00,71,49,57,56
2013-05-24,2013,05,24,Mayo,Viernes,1117,58.73,9.42,1864.02,589500.00,2.00,71,49,57,56
2013-05-25,2013,05,25,Mayo,Sábado,281,58.73,9.42,1874.10,589500.00,2.00,71,49,57,56
2013-05-26,2013,05,26,Mayo,Domingo,4,58.73,9.42,1874.10,589500.00,2.00,71,49,57,56
2013-05-27,2013,05,27,Mayo,Lunes,962,58.73,9.42,1874.10,589500.00,2.00,71,49,57,56
2013-05-28,2013,05,28,Mayo,Martes,1062,58.73,9.42,1874.10,589500.00,2.00,71,49,57,56
